id,parent_id,code,type,name,description,location,latitude,longitude
188,169,5/19,2,Участок для голосования №19,"ГУО ""Средняя школа №16 г.Барановичи""","г.Барановичи, ул.Коммунистическая, 8",53.1183,26.0235
189,169,5/20,2,Участок для голосования №20,"Зал заседаний ОАО ""Барановичский автоагрегатный завод""","г.Барановичи, ул.Гагарина, 62",53.1214,26.0191
190,169,5/21,2,Участок для голосования №21,"ГУО ""Средняя школа №21 г.Барановичи""","г.Барановичи, ул.50 лет ВЛКСМ, 40",53.1123,26.0189
191,169,5/22,2,Участок для голосования №22,"ГУО ""Средняя школа №10 г.Барановичи""","г.Барановичи, ул.50 лет ВЛКСМ, 22",53.1147,26.0271
192,169,5/23,2,Участок для голосования №23,"Клуб ОАО ""Торгмаш""","г.Барановичи, ул.Чернышевского, 61",53.1217,26.0066
193,169,5/24,2,Участок для голосования №24,"ГУО ""Средняя школа №14 г.Барановичи""","г.Барановичи, ул.Пионерская 98",53.1267,25.9904
194,169,5/25,2,Участок для голосования №25,"Филиал ""Строительно-монтажный поезд №760 на станции Барановичи"" ОАО ""Дорстроймонтажтрест""","г.Барановичи, ул.Брестская, 230",53.1211,25.982
195,169,5/26,2,Участок для голосования №26,"Административный корпус ОАО ""Барановичский молочный комбинат""","г.Барановичи, ул.50 лет БССР, 51",53.1153,25.9949
196,169,5/27,2,Участок для голосования №27,"ГУО ""Средняя школа №4 г.Барановичи""","г.Барановичи, ул.Демьяна Бедного, 47",53.1176,25.9797
197,169,5/28,2,Участок для голосования №28,"ГУО ""Гимназия №5 г.Барановичи""","г.Барановичи, ул.Тексер, 12",53.10748,25.97544
198,169,5/29,2,Участок для голосования №29,"Учебный корпус УО ""Барановичский государственный профессиональный лицей строителей""","г.Барановичи, ул.Брестская, 291",53.108,25.9651
199,169,5/30,2,Участок для голосования №30,"Общежитие УО ""Барановичский государственный профессиональный лицей строителей""","г.Барановичи, ул.Брестская, 291",53.108,25.9651
200,169,5/31,2,Участок для голосования №31,"ГУО ""Средняя школа №3 г.Барановичи""","г.Барановичи, ул.Колхозная, 64",53.1202,25.9591
201,169,5/32,2,Участок для голосования №32,"ГУО ""Средняя школа №3 г.Барановичи""","г.Барановичи, ул.Колхозная, 64",53.1202,25.9591
202,169,5/33,2,Участок для голосования №33,"Филиал ""Дорожно-строительное управление №22"" ОАО ""Дорожно-строительный трест №4 г.Брест""","г.Барановичи, ул.Вильчковского, 202",53.1334,25.9582
203,169,5/34,2,Участок для голосования №34,При онкологическом диспансере,"г.Барановичи, ул.Слонимское шоссе, 4",53.1117,25.9544
204,169,5/35,2,Участок для голосования №35,При стационарном наркологическом отделении Барановичского межрайонного наркологического диспансера,"г.Барановичи, ул.Слонимское шоссе, 6",53.1112,25.9533
205,169,5/36,2,Участок для голосования №36,"При УЗ ""Барановичская городская больница №2""","г.Барановичи, ул.Слонимское шоссе, 8",53.11,25.9504
206,169,5/37,2,Участок для голосования №37,"При УЗ ""Барановичская городская больница""","г.Барановичи, ул.Брестская, 133",53.1298,25.9958
207,169,5/38,2,Участок для голосования №38,"При УЗ ""Барановичский родильный дом""","г.Барановичи, ул.Гагарина, 10",53.1318,26.0139
208,169,5/39,2,Участок для голосования №39,"ГУДО ""Ясли-сад №8 г.Барановичи""","г.Барановичи, ул.Ивана Андреева, 1",53.111228,25.993026
